No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season,CO/10
7553,2014,1,9,16,32.0,163.0,22.0,44.0,700.0,43.0,-1.7,1023.1,-19.2,0.0,WSW,1.3,Guanyuan,Musim Dingin,70.0
7554,2014,1,9,17,45.0,170.0,28.0,54.0,900.0,36.0,-2.1,1023.1,-19.5,0.0,SW,2.0,Guanyuan,Musim Dingin,90.0
7555,2014,1,9,18,50.0,174.0,28.0,62.0,1000.0,23.0,-2.7,1023.8,-19.2,0.0,SW,2.3,Guanyuan,Musim Dingin,100.0
7556,2014,1,9,19,53.0,189.0,26.0,69.0,900.0,13.0,-2.5,1023.9,-19.9,0.0,SW,4.1,Guanyuan,Musim Dingin,90.0
7557,2014,1,9,20,52.0,166.0,30.0,79.0,1100.0,1.0,-2.9,1024.2,-20.2,0.0,WSW,3.0,Guanyuan,Musim Dingin,110.0
7558,2014,1,9,21,59.0,171.0,44.0,83.0,1200.0,1.0,-3.1,1024.4,-20.9,0.0,SW,2.5,Guanyuan,Musim Dingin,120.0
7559,2014,1,9,22,64.0,186.0,55.0,81.0,1500.0,1.0,-3.9,1024.8,-20.2,0.0,WSW,1.4,Guanyuan,Musim Dingin,150.0
7560,2014,1,9,23,52.0,151.0,49.0,76.0,1200.0,1.0,-6.8,1024.7,-19.7,0.0,ENE,0.5,Guanyuan,Musim Dingin,120.0
7561,2014,1,10,0,63.0,163.0,50.0,75.0,1200.0,1.0,-6.8,1024.8,-20.4,0.0,ENE,1.8,Guanyuan,Musim Dingin,120.0
7562,2014,1,10,1,64.0,152.0,42.0,65.0,1100.0,6.0,-6.9,1024.6,-19.8,0.0,ENE,0.9,Guanyuan,Musim Dingin,110.0
7563,2014,1,10,2,56.0,173.0,48.0,73.0,1300.0,1.0,-7.5,1024.8,-19.1,0.0,NE,1.6,Guanyuan,Musim Dingin,130.0
7564,2014,1,10,3,69.0,169.0,156.0,80.0,2400.0,1.0,-8.3,1024.7,-18.1,0.0,NE,1.3,Guanyuan,Musim Dingin,240.0
7565,2014,1,10,4,70.0,168.0,57.0,77.0,2600.0,1.0,-8.7,1024.9,-18.3,0.0,NE,1.4,Guanyuan,Musim Dingin,260.0
7566,2014,1,10,5,41.0,121.0,38.0,70.0,1600.0,1.0,-8.1,1024.8,-18.8,0.0,NE,1.4,Guanyuan,Musim Dingin,160.0
7567,2014,1,10,6,42.0,109.0,38.0,68.0,1600.0,1.0,-8.0,1025.0,-19.0,0.0,NE,1.3,Guanyuan,Musim Dingin,160.0
7568,2014,1,10,7,41.0,109.0,38.0,68.0,1600.0,1.0,-8.1,1025.3,-17.7,0.0,NNE,1.3,Guanyuan,Musim Dingin,160.0
7569,2014,1,10,8,31.0,95.0,25.0,64.0,1400.0,1.0,-6.7,1026.1,-17.8,0.0,NE,2.0,Guanyuan,Musim Dingin,140.0
7570,2014,1,10,9,30.0,94.0,25.0,64.0,1400.0,1.0,-3.8,1026.4,-18.9,0.0,N,1.3,Guanyuan,Musim Dingin,140.0
7571,2014,1,10,10,39.0,123.0,50.0,69.0,2000.0,1.0,-1.6,1025.8,-20.1,0.0,NW,0.7,Guanyuan,Musim Dingin,200.0
7572,2014,1,10,11,50.0,123.0,49.0,71.0,1900.0,1.0,-0.3,1024.8,-20.6,0.0,SSW,0.7,Guanyuan,Musim Dingin,190.0
7573,2014,1,10,12,54.0,122.0,50.0,75.0,2000.0,3.0,2.3,1023.6,-20.3,0.0,WNW,0.9,Guanyuan,Musim Dingin,200.0
7574,2014,1,10,13,47.0,113.0,51.0,74.0,1700.0,9.0,3.6,1023.0,-20.7,0.0,S,1.3,Guanyuan,Musim Dingin,170.0
7575,2014,1,10,14,43.0,95.0,44.0,70.0,1300.0,15.0,4.0,1022.9,-18.9,0.0,WSW,2.3,Guanyuan,Musim Dingin,130.0
7576,2014,1,10,15,56.0,111.0,39.0,80.0,1500.0,9.0,2.6,1023.1,-19.4,0.0,WSW,1.4,Guanyuan,Musim Dingin,150.0
7577,2014,1,10,16,60.0,138.0,50.0,97.0,1900.0,1.0,1.1,1023.3,-19.4,0.0,SSW,2.2,Guanyuan,Musim Dingin,190.0
7578,2014,1,10,17,81.0,81.0,53.0,101.0,1800.0,1.0,0.2,1024.1,-18.0,0.0,SW,1.9,Guanyuan,Musim Dingin,180.0
7579,2014,1,10,18,110.0,224.0,59.0,111.0,2100.0,1.0,0.0,1024.4,-18.2,0.0,WSW,2.9,Guanyuan,Musim Dingin,210.0
7580,2014,1,10,19,124.0,200.0,71.0,108.0,2100.0,1.0,-0.7,1024.6,-18.3,0.0,SW,2.3,Guanyuan,Musim Dingin,210.0
7581,2014,1,10,20,136.0,202.0,76.0,105.0,2200.0,1.0,-3.5,1025.1,-15.5,0.0,WSW,1.4,Guanyuan,Musim Dingin,220.0
7582,2014,1,10,21,121.0,183.0,77.0,102.0,2100.0,1.0,-4.4,1025.5,-14.8,0.0,WNW,1.2,Guanyuan,Musim Dingin,210.0
7583,2014,1,10,22,122.0,174.0,84.0,103.0,2400.0,1.0,-6.0,1025.6,-16.6,0.0,S,0.6,Guanyuan,Musim Dingin,240.0
7584,2014,1,10,23,116.0,166.0,73.0,108.0,2500.0,1.0,-7.1,1025.9,-16.0,0.0,WNW,0.0,Guanyuan,Musim Dingin,250.0
7585,2014,1,11,0,99.0,148.0,63.0,106.0,2400.0,1.0,-8.2,1025.7,-14.2,0.0,ENE,0.7,Guanyuan,Musim Dingin,240.0
7586,2014,1,11,1,92.0,142.0,55.0,104.0,2400.0,1.0,-5.6,1025.9,-15.4,0.0,NE,1.2,Guanyuan,Musim Dingin,240.0
7587,2014,1,11,2,90.0,133.0,49.0,99.0,2600.0,1.0,-5.0,1026.0,-17.5,0.0,NE,1.7,Guanyuan,Musim Dingin,260.0
7588,2014,1,11,3,150.0,212.0,99.0,109.0,5300.0,1.0,-6.0,1026.0,-17.2,0.0,ESE,0.6,Guanyuan,Musim Dingin,530.0
7589,2014,1,11,4,182.0,251.0,110.0,115.0,5500.0,1.0,-8.6,1025.9,-16.3,0.0,SSE,0.2,Guanyuan,Musim Dingin,550.0
7590,2014,1,11,5,177.0,249.0,83.0,102.0,4800.0,1.0,-9.2,1025.4,-13.8,0.0,NNE,0.8,Guanyuan,Musim Dingin,480.0
7591,2014,1,11,6,152.0,209.0,80.0,95.0,4300.0,1.0,-9.1,1025.4,-16.7,0.0,NE,1.2,Guanyuan,Musim Dingin,430.0
7592,2014,1,11,7,110.0,151.0,74.0,83.0,2900.0,1.0,-7.4,1026.0,-17.3,0.0,NNE,0.6,Guanyuan,Musim Dingin,290.0
7593,2014,1,11,8,69.0,105.0,58.0,74.0,2000.0,1.0,-7.2,1026.4,-12.1,0.0,NNE,0.6,Guanyuan,Musim Dingin,200.0
7594,2014,1,11,9,44.0,72.0,53.0,66.0,1700.0,1.0,-2.0,1026.2,-17.7,0.0,ENE,1.8,Guanyuan,Musim Dingin,170.0
7595,2014,1,11,10,43.0,69.0,44.0,66.0,1900.0,1.0,0.2,1025.4,-17.1,0.0,NW,0.8,Guanyuan,Musim Dingin,190.0
7596,2014,1,11,11,52.0,80.0,52.0,75.0,2000.0,1.0,1.5,1023.7,-16.0,0.0,W,1.3,Guanyuan,Musim Dingin,200.0
7597,2014,1,11,12,57.0,85.0,49.0,80.0,2000.0,2.0,3.4,1022.9,-16.4,0.0,W,1.1,Guanyuan,Musim Dingin,200.0
7598,2014,1,11,13,84.0,115.0,56.0,99.0,2500.0,2.0,5.4,1021.7,-16.4,0.0,E,1.0,Guanyuan,Musim Dingin,250.0
7599,2014,1,11,14,3.0,3.0,54.0,81.0,2400.0,3.0,6.3,1021.3,-17.0,0.0,ESE,0.8,Guanyuan,Musim Dingin,240.0
7600,2014,1,11,15,93.0,175.0,67.0,133.0,3100.0,1.0,4.9,1021.3,-16.2,0.0,SW,1.5,Guanyuan,Musim Dingin,310.0
7601,2014,1,11,16,144.0,196.0,79.0,140.0,3200.0,1.0,1.6,1021.7,-15.0,0.0,WSW,2.4,Guanyuan,Musim Dingin,320.0
7602,2014,1,11,17,191.0,242.0,93.0,146.0,3300.0,1.0,0.4,1022.3,-14.0,0.0,WSW,2.6,Guanyuan,Musim Dingin,330.0
7603,2014,1,11,18,194.0,244.0,98.0,133.0,3100.0,1.0,1.7,1022.7,-15.3,0.0,W,3.5,Guanyuan,Musim Dingin,310.0
7604,2014,1,11,19,213.0,265.0,104.0,129.0,3100.0,1.0,-0.9,1023.4,-15.2,0.0,NW,0.9,Guanyuan,Musim Dingin,310.0
7605,2014,1,11,20,226.0,226.0,106.0,126.0,3000.0,1.0,-3.4,1024.4,-14.8,0.0,NE,0.7,Guanyuan,Musim Dingin,300.0
7606,2014,1,11,21,226.0,226.0,97.0,124.0,3500.0,1.0,1.2,1025.6,-16.2,0.0,NNE,1.5,Guanyuan,Musim Dingin,350.0
7607,2014,1,11,22,206.0,206.0,83.0,116.0,3700.0,1.0,0.9,1026.5,-17.4,0.0,NE,3.1,Guanyuan,Musim Dingin,370.0
7608,2014,1,11,23,83.0,83.0,52.0,88.0,1800.0,1.0,0.0,1027.1,-18.7,0.0,NE,1.9,Guanyuan,Musim Dingin,180.0
7609,2014,1,12,0,38.0,38.0,21.0,47.0,1000.0,15.0,-0.2,1027.3,-18.4,0.0,NNE,2.8,Guanyuan,Musim Dingin,100.0
7610,2014,1,12,1,20.0,20.0,25.0,30.0,700.0,29.0,-0.6,1028.2,-18.7,0.0,NNE,2.3,Guanyuan,Musim Dingin,70.0
7611,2014,1,12,2,18.0,84.0,22.0,26.0,600.0,36.0,-1.4,1028.7,-19.4,0.0,NE,1.7,Guanyuan,Musim Dingin,60.0
7612,2014,1,12,3,20.0,55.0,34.0,38.0,500.0,25.0,-1.6,1029.1,-20.1,0.0,N,3.1,Guanyuan,Musim Dingin,50.0
7613,2014,1,12,4,14.0,44.0,38.0,28.0,500.0,21.0,-2.2,1029.4,-20.1,0.0,NNE,2.2,Guanyuan,Musim Dingin,50.0
7614,2014,1,12,5,10.0,36.0,21.0,25.0,500.0,42.0,-2.6,1030.2,-20.4,0.0,NE,2.6,Guanyuan,Musim Dingin,50.0
7615,2014,1,12,6,8.0,30.0,31.0,29.0,400.0,38.0,-3.0,1031.0,-20.3,0.0,NNE,1.6,Guanyuan,Musim Dingin,40.0
7616,2014,1,12,7,14.0,31.0,52.0,45.0,500.0,26.0,-3.2,1032.1,-20.5,0.0,NNE,1.8,Guanyuan,Musim Dingin,50.0
7617,2014,1,12,8,13.0,13.0,44.0,56.0,600.0,16.0,-2.5,1032.9,-19.9,0.0,NNE,0.8,Guanyuan,Musim Dingin,60.0
7618,2014,1,12,9,11.0,11.0,38.0,53.0,600.0,20.0,-0.2,1032.9,-20.5,0.0,NE,1.9,Guanyuan,Musim Dingin,60.0
7619,2014,1,12,10,15.0,15.0,44.0,46.0,600.0,28.0,1.0,1032.8,-20.1,0.0,NNE,1.3,Guanyuan,Musim Dingin,60.0
7620,2014,1,12,11,15.0,15.0,32.0,37.0,600.0,40.0,1.5,1031.7,-20.3,0.0,NNE,2.5,Guanyuan,Musim Dingin,60.0
7621,2014,1,12,12,19.0,19.0,24.0,30.0,500.0,51.0,2.6,1030.4,-20.8,0.0,NE,2.6,Guanyuan,Musim Dingin,50.0
7622,2014,1,12,13,11.0,18.0,2.0,28.0,400.0,2.0,3.6,1029.1,-21.5,0.0,NNE,1.4,Guanyuan,Musim Dingin,40.0
7623,2014,1,12,14,3.0,3.0,2.0,28.0,400.0,2.0,4.7,1028.5,-21.5,0.0,NNW,2.4,Guanyuan,Musim Dingin,40.0
7624,2014,1,12,15,3.0,36.0,7.0,18.0,400.0,65.0,2.8,1028.7,-19.2,0.0,SW,3.7,Guanyuan,Musim Dingin,40.0
7625,2014,1,12,16,12.0,32.0,11.0,38.0,500.0,53.0,1.1,1028.8,-19.4,0.0,WSW,3.1,Guanyuan,Musim Dingin,50.0
7626,2014,1,12,17,27.0,66.0,25.0,50.0,700.0,40.0,0.0,1028.9,-19.2,0.0,WSW,2.5,Guanyuan,Musim Dingin,70.0
7627,2014,1,12,18,36.0,64.0,22.0,59.0,800.0,28.0,-1.7,1029.1,-17.9,0.0,W,1.8,Guanyuan,Musim Dingin,80.0
7628,2014,1,12,19,41.0,73.0,21.0,70.0,900.0,18.0,-1.5,1028.7,-18.1,0.0,SW,1.5,Guanyuan,Musim Dingin,90.0
7629,2014,1,12,20,47.0,80.0,28.0,75.0,1000.0,10.0,-1.1,1028.8,-18.2,0.0,SW,1.8,Guanyuan,Musim Dingin,100.0
7630,2014,1,12,21,54.0,54.0,38.0,83.0,1200.0,1.0,-3.7,1028.6,-15.1,0.0,WSW,1.3,Guanyuan,Musim Dingin,120.0
7631,2014,1,12,22,68.0,68.0,44.0,81.0,1300.0,2.0,-5.8,1028.6,-16.1,0.0,WNW,1.0,Guanyuan,Musim Dingin,130.0
7632,2014,1,12,23,68.0,68.0,54.0,83.0,1300.0,1.0,-7.0,1028.3,-15.2,0.0,NNE,0.7,Guanyuan,Musim Dingin,130.0
7633,2014,1,13,0,63.0,63.0,57.0,77.0,1300.0,3.0,-5.2,1028.2,-17.3,0.0,NE,1.1,Guanyuan,Musim Dingin,130.0
7634,2014,1,13,1,69.0,69.0,69.0,76.0,1400.0,1.0,-5.4,1028.1,-17.8,0.0,NE,0.9,Guanyuan,Musim Dingin,140.0
7635,2014,1,13,2,65.0,65.0,51.0,79.0,1700.0,1.0,-6.5,1027.6,-16.2,0.0,ENE,1.0,Guanyuan,Musim Dingin,170.0
7636,2014,1,13,3,92.0,133.0,92.0,90.0,3300.0,1.0,-7.6,1027.3,-16.0,0.0,NE,0.1,Guanyuan,Musim Dingin,330.0
7637,2014,1,13,4,104.0,142.0,94.0,88.0,3700.0,1.0,-8.9,1026.9,-15.5,0.0,ESE,0.1,Guanyuan,Musim Dingin,370.0
7638,2014,1,13,5,77.0,95.0,87.0,82.0,2000.0,1.0,-10.0,1026.8,-14.8,0.0,SSW,0.5,Guanyuan,Musim Dingin,200.0
7639,2014,1,13,6,68.0,82.0,78.0,81.0,1700.0,1.0,-10.2,1026.9,-14.1,0.0,NW,0.6,Guanyuan,Musim Dingin,170.0
7640,2014,1,13,7,71.0,98.0,67.0,79.0,2400.0,1.0,-9.0,1027.2,-14.4,0.0,NE,1.4,Guanyuan,Musim Dingin,240.0
7641,2014,1,13,8,64.0,98.0,57.0,76.0,2600.0,1.0,-5.0,1027.4,-15.1,0.0,NE,1.2,Guanyuan,Musim Dingin,260.0
7642,2014,1,13,9,11.0,18.0,2.0,28.0,400.0,2.0,-2.7,1027.3,-16.8,0.0,NE,1.6,Guanyuan,Musim Dingin,40.0
7643,2014,1,13,10,65.0,102.0,84.0,79.0,2300.0,1.0,-1.1,1026.5,-16.5,0.0,ENE,1.1,Guanyuan,Musim Dingin,230.0
7644,2014,1,13,11,78.0,116.0,76.0,81.0,2100.0,2.0,0.1,1025.2,-17.2,0.0,ESE,1.5,Guanyuan,Musim Dingin,210.0
7645,2014,1,13,12,71.0,89.0,62.0,74.0,1600.0,9.0,1.9,1023.9,-17.1,0.0,N,1.2,Guanyuan,Musim Dingin,160.0
7646,2014,1,13,13,60.0,77.0,55.0,74.0,1500.0,13.0,3.5,1023.4,-17.4,0.0,W,1.5,Guanyuan,Musim Dingin,150.0
7647,2014,1,13,14,60.0,77.0,50.0,71.0,1300.0,19.0,4.0,1022.9,-17.0,0.0,WSW,1.1,Guanyuan,Musim Dingin,130.0
7648,2014,1,13,15,60.0,80.0,48.0,81.0,1300.0,15.0,3.2,1022.9,-17.1,0.0,SW,2.4,Guanyuan,Musim Dingin,130.0
7649,2014,1,13,16,81.0,110.0,55.0,104.0,1800.0,4.0,0.9,1022.9,-15.6,0.0,WSW,1.6,Guanyuan,Musim Dingin,180.0
7650,2014,1,13,17,116.0,156.0,65.0,111.0,1900.0,4.0,-2.5,1023.2,-15.2,0.0,WSW,1.0,Guanyuan,Musim Dingin,190.0
7651,2014,1,13,18,101.0,133.0,57.0,100.0,1500.0,4.0,-3.8,1023.9,-15.2,0.0,SSW,0.0,Guanyuan,Musim Dingin,150.0
7652,2014,1,13,19,149.0,189.0,70.0,113.0,2000.0,1.0,-5.0,1024.4,-11.4,0.0,NNW,0.6,Guanyuan,Musim Dingin,200.0
7653,2014,1,13,20,162.0,186.0,66.0,112.0,2100.0,1.0,-4.4,1025.2,-14.0,0.0,NE,0.8,Guanyuan,Musim Dingin,210.0
7654,2014,1,13,21,156.0,156.0,66.0,111.0,2600.0,1.0,-5.2,1025.8,-14.5,0.0,ENE,1.0,Guanyuan,Musim Dingin,260.0
7655,2014,1,13,22,169.0,169.0,94.0,118.0,3500.0,1.0,-6.6,1026.4,-13.9,0.0,ENE,0.6,Guanyuan,Musim Dingin,350.0
7656,2014,1,13,23,165.0,165.0,118.0,118.0,4200.0,1.0,-7.5,1026.6,-13.1,0.0,NNE,0.9,Guanyuan,Musim Dingin,420.0
7657,2014,1,14,0,162.0,162.0,125.0,112.0,4000.0,1.0,-6.1,1027.1,-14.4,0.0,NNE,0.7,Guanyuan,Musim Dingin,400.0
7658,2014,1,14,1,135.0,135.0,112.0,105.0,3200.0,1.0,-6.3,1027.4,-14.3,0.0,NNE,1.0,Guanyuan,Musim Dingin,320.0
7659,2014,1,14,2,116.0,116.0,106.0,95.0,2900.0,1.0,-6.1,1027.6,-15.1,0.0,ENE,0.7,Guanyuan,Musim Dingin,290.0
7660,2014,1,14,3,88.0,100.0,80.0,83.0,2000.0,1.0,-6.4,1027.7,-15.1,0.0,NNE,0.2,Guanyuan,Musim Dingin,200.0
7661,2014,1,14,4,49.0,45.0,52.0,76.0,1400.0,1.0,-8.3,1027.8,-14.9,0.0,N,1.3,Guanyuan,Musim Dingin,140.0
7662,2014,1,14,5,31.0,32.0,39.0,73.0,1100.0,1.0,-8.4,1028.1,-14.4,0.0,NE,1.3,Guanyuan,Musim Dingin,110.0
7663,2014,1,14,6,40.0,38.0,31.0,70.0,1100.0,1.0,-6.1,1028.5,-15.3,0.0,NE,1.2,Guanyuan,Musim Dingin,110.0
7664,2014,1,14,7,26.0,35.0,28.0,71.0,1000.0,1.0,-5.9,1029.2,-15.9,0.0,NE,1.6,Guanyuan,Musim Dingin,100.0
7665,2014,1,14,8,55.0,68.0,43.0,76.0,1900.0,1.0,-4.6,1029.6,-13.5,0.0,NE,1.7,Guanyuan,Musim Dingin,190.0
7666,2014,1,14,9,117.0,117.0,65.0,79.0,3700.0,1.0,-2.0,1030.0,-12.1,0.0,NE,0.9,Guanyuan,Musim Dingin,370.0
7667,2014,1,14,10,109.0,109.0,98.0,75.0,3100.0,1.0,-0.4,1029.7,-13.7,0.0,NE,1.2,Guanyuan,Musim Dingin,310.0
7668,2014,1,14,11,86.0,86.0,83.0,73.0,2600.0,6.0,0.7,1028.5,-14.9,0.0,SSW,0.7,Guanyuan,Musim Dingin,260.0
7669,2014,1,14,12,63.0,63.0,67.0,65.0,1900.0,16.0,2.1,1027.5,-15.5,0.0,NW,1.2,Guanyuan,Musim Dingin,190.0
7670,2014,1,14,13,65.0,65.0,57.0,70.0,1800.0,17.0,3.2,1027.0,-13.6,0.0,WSW,1.7,Guanyuan,Musim Dingin,180.0
7671,2014,1,14,14,127.0,127.0,102.0,101.0,3500.0,10.0,2.8,1026.6,-11.9,0.0,SSW,2.0,Guanyuan,Musim Dingin,350.0
7672,2014,1,14,15,127.0,163.0,93.0,104.0,3200.0,10.0,1.7,1026.8,-12.2,0.0,WSW,2.5,Guanyuan,Musim Dingin,320.0
7673,2014,1,14,16,129.0,160.0,81.0,101.0,2800.0,10.0,0.8,1026.9,-13.7,0.0,SW,2.7,Guanyuan,Musim Dingin,280.0
7674,2014,1,14,17,101.0,121.0,60.0,91.0,2000.0,8.0,0.2,1027.1,-14.2,0.0,SW,2.5,Guanyuan,Musim Dingin,200.0
7675,2014,1,14,18,97.0,109.0,57.0,92.0,1800.0,2.0,0.0,1027.2,-14.0,0.0,SW,2.1,Guanyuan,Musim Dingin,180.0
7676,2014,1,14,19,97.0,115.0,61.0,94.0,1700.0,1.0,-1.0,1027.4,-13.9,0.0,SW,2.1,Guanyuan,Musim Dingin,170.0
7677,2014,1,14,20,86.0,109.0,53.0,92.0,1700.0,1.0,-3.3,1027.7,-12.8,0.0,W,1.1,Guanyuan,Musim Dingin,170.0
7678,2014,1,14,21,93.0,114.0,55.0,90.0,1700.0,1.0,-5.7,1027.8,-12.9,0.0,SSW,0.5,Guanyuan,Musim Dingin,170.0
7679,2014,1,14,22,115.0,140.0,78.0,95.0,2000.0,1.0,-6.8,1027.6,-12.1,0.0,WSW,0.6,Guanyuan,Musim Dingin,200.0
7680,2014,1,14,23,116.0,142.0,76.0,96.0,2100.0,1.0,-7.8,1027.6,-11.8,0.0,NW,0.8,Guanyuan,Musim Dingin,210.0
7681,2014,1,15,0,113.0,137.0,69.0,95.0,2300.0,1.0,-8.4,1027.4,-12.4,0.0,SE,0.5,Guanyuan,Musim Dingin,230.0
7682,2014,1,15,1,112.0,139.0,58.0,98.0,2700.0,1.0,-6.6,1027.5,-12.3,0.0,NE,1.3,Guanyuan,Musim Dingin,270.0
7683,2014,1,15,2,124.0,159.0,159.0,108.0,3300.0,1.0,-7.1,1027.5,-12.8,0.0,NE,1.0,Guanyuan,Musim Dingin,330.0
7684,2014,1,15,3,134.0,167.0,107.0,111.0,3800.0,1.0,-8.3,1027.0,-12.5,0.0,NE,0.0,Guanyuan,Musim Dingin,380.0
7685,2014,1,15,4,144.0,180.0,110.0,28.0,4100.0,1.0,-8.4,1026.5,-12.9,0.0,NE,0.5,Guanyuan,Musim Dingin,410.0
7686,2014,1,15,5,138.0,172.0,102.0,98.0,3900.0,1.0,-9.3,1026.5,-12.8,0.0,N,0.6,Guanyuan,Musim Dingin,390.0
7687,2014,1,15,6,78.0,90.0,61.0,78.0,2400.0,1.0,-10.0,1026.8,-12.5,0.0,WSW,0.6,Guanyuan,Musim Dingin,240.0
7688,2014,1,15,7,67.0,76.0,54.0,75.0,2200.0,1.0,-10.2,1026.9,-12.7,0.0,WSW,0.4,Guanyuan,Musim Dingin,220.0
7689,2014,1,15,8,62.0,70.0,43.0,74.0,2300.0,1.0,-7.9,1027.3,-11.4,0.0,WNW,0.5,Guanyuan,Musim Dingin,230.0
7690,2014,1,15,9,56.0,67.0,44.0,73.0,2300.0,1.0,-1.5,1027.4,-13.4,0.0,W,0.7,Guanyuan,Musim Dingin,230.0
7691,2014,1,15,10,52.0,65.0,50.0,69.0,1800.0,2.0,0.6,1027.0,-14.6,0.0,WSW,0.8,Guanyuan,Musim Dingin,180.0
7692,2014,1,15,11,58.0,73.0,56.0,72.0,1700.0,7.0,2.3,1025.7,-14.8,0.0,S,1.6,Guanyuan,Musim Dingin,170.0
7693,2014,1,15,12,57.0,69.0,53.0,75.0,1800.0,9.0,4.6,1023.8,-15.3,0.0,SSE,1.0,Guanyuan,Musim Dingin,180.0
7694,2014,1,15,13,53.0,61.0,48.0,79.0,1600.0,13.0,5.7,1023.0,-15.6,0.0,NNW,1.0,Guanyuan,Musim Dingin,160.0
7695,2014,1,15,14,43.0,45.0,38.0,69.0,1100.0,24.0,6.4,1022.8,-16.3,0.0,S,1.3,Guanyuan,Musim Dingin,110.0
7696,2014,1,15,15,53.0,58.0,37.0,81.0,1300.0,19.0,5.5,1022.4,-16.4,0.0,ESE,0.4,Guanyuan,Musim Dingin,130.0
7697,2014,1,15,16,70.0,91.0,46.0,90.0,1600.0,15.0,2.8,1022.4,-14.9,0.0,WSW,0.8,Guanyuan,Musim Dingin,160.0
7698,2014,1,15,17,84.0,104.0,50.0,102.0,1700.0,5.0,-0.6,1022.6,-12.9,0.0,W,1.6,Guanyuan,Musim Dingin,170.0
7699,2014,1,15,18,249.0,320.0,115.0,151.0,3500.0,1.0,-0.1,1022.6,-10.6,0.0,WSW,1.4,Guanyuan,Musim Dingin,350.0
7700,2014,1,15,19,429.0,519.0,165.0,177.0,4900.0,1.0,-1.9,1022.5,-8.9,0.0,W,1.7,Guanyuan,Musim Dingin,490.0
7701,2014,1,15,20,498.0,557.0,160.0,180.0,5200.0,1.0,-0.2,1022.2,-8.4,0.0,SW,1.7,Guanyuan,Musim Dingin,520.0
7702,2014,1,15,21,507.0,540.0,147.0,176.0,5200.0,1.0,-1.0,1022.1,-8.5,0.0,SW,0.7,Guanyuan,Musim Dingin,520.0
7703,2014,1,15,22,528.0,557.0,129.0,167.0,5400.0,1.0,-1.7,1022.3,-8.7,0.0,SW,0.7,Guanyuan,Musim Dingin,540.0
7704,2014,1,15,23,558.0,589.0,156.0,176.0,6000.0,1.0,-2.8,1021.7,-8.3,0.0,WNW,1.0,Guanyuan,Musim Dingin,600.0
7705,2014,1,16,0,603.0,627.0,168.0,179.0,6500.0,1.0,-3.5,1020.9,-8.8,0.0,ENE,0.7,Guanyuan,Musim Dingin,650.0
7706,2014,1,16,1,596.0,607.0,155.0,174.0,6400.0,1.0,-2.0,1021.3,-12.4,0.0,NE,1.0,Guanyuan,Musim Dingin,640.0
7707,2014,1,16,2,595.0,607.0,154.0,173.0,6900.0,1.0,-1.9,1021.3,-11.0,0.0,NE,2.0,Guanyuan,Musim Dingin,690.0
7708,2014,1,16,3,496.0,513.0,263.0,166.0,7500.0,1.0,-2.1,1020.6,-9.0,0.0,NE,1.2,Guanyuan,Musim Dingin,750.0
7709,2014,1,16,4,444.0,482.0,200.0,164.0,7600.0,1.0,-1.8,1020.6,-7.9,0.0,NNE,1.7,Guanyuan,Musim Dingin,760.0
7710,2014,1,16,5,578.0,604.0,103.0,161.0,7300.0,1.0,-2.1,1020.9,-7.8,0.0,NE,1.6,Guanyuan,Musim Dingin,730.0
7711,2014,1,16,6,548.0,565.0,121.0,157.0,7000.0,1.0,-2.7,1021.4,-8.6,0.0,NE,1.7,Guanyuan,Musim Dingin,700.0
7712,2014,1,16,7,455.0,480.0,171.0,150.0,6500.0,1.0,-3.3,1021.7,-9.6,0.0,NE,1.4,Guanyuan,Musim Dingin,650.0
7713,2014,1,16,8,417.0,439.0,117.0,138.0,5600.0,1.0,-2.3,1022.4,-10.4,0.0,NE,1.0,Guanyuan,Musim Dingin,560.0
7714,2014,1,16,9,418.0,433.0,135.0,138.0,5200.0,1.0,-0.8,1022.7,-10.2,0.0,NE,1.2,Guanyuan,Musim Dingin,520.0
7715,2014,1,16,10,405.0,431.0,175.0,149.0,5600.0,1.0,0.7,1022.2,-9.1,0.0,NE,1.6,Guanyuan,Musim Dingin,560.0
7716,2014,1,16,11,422.0,448.0,169.0,145.0,5500.0,1.0,2.3,1021.2,-6.8,0.0,ENE,1.4,Guanyuan,Musim Dingin,550.0
7717,2014,1,16,12,389.0,379.0,160.0,125.0,4200.0,2.0,4.5,1020.5,-10.8,0.0,ENE,1.6,Guanyuan,Musim Dingin,420.0
7718,2014,1,16,13,293.0,274.0,120.0,109.0,3300.0,12.0,6.2,1020.5,-13.4,0.0,E,0.8,Guanyuan,Musim Dingin,330.0
7719,2014,1,16,14,172.0,142.0,68.0,91.0,2200.0,17.0,6.9,1020.5,-15.2,0.0,NE,1.9,Guanyuan,Musim Dingin,220.0
7720,2014,1,16,15,93.0,84.0,51.0,74.0,1600.0,23.0,6.1,1020.9,-13.5,0.0,SE,1.6,Guanyuan,Musim Dingin,160.0
7721,2014,1,16,16,112.0,125.0,66.0,87.0,1700.0,15.0,3.4,1021.3,-11.8,0.0,S,1.5,Guanyuan,Musim Dingin,170.0
7722,2014,1,16,17,11.0,225.0,98.0,117.0,2400.0,4.0,0.8,1022.5,-9.3,0.0,WSW,0.8,Guanyuan,Musim Dingin,240.0
